config_label,question_id,question,expected_answer,answerable,supporting_pages,supporting_section_heading,retrieved_chunk_ids,retrieved_pages,hit_at_1,hit_at_3,recall_at_5,mrr_at_5,ndcg_at_5,context_precision,context_recall,latency_ms,top_chunk_score,top_chunk_preview,notes,run_label,retriever,chunk_label,model_name
,q001,Does the policy automatically provide cover for loss or damage caused by Flood?,No. The policy does not automatically provide cover for loss or damage caused by Flood.,True,7,Summary of the available covers,h0061 | h0006.1 | h0184 | h0084 | h0046,"30 | 7 | 83,84 | 41 | 24,25",0.0,1.0,1.0,0.5,0.631,0.2,1.0,6.62,0.8024,"Document > 1. Flood When 'Flood' cover is shown in the current Schedule as covered, We will cover loss of or Damage to Property Insured caused by Flood and the Specific exclusion applicable to this Section 3.o. is delete",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q002,Which sections are insured under the policy?,Only the sections shown as covered in the Schedule are insured.,True,9,Our contract with You,h0010 | h0009 | h0006.1 | h0164 | h0008,9 | 9 | 7 | 75 | 9,1.0,1.0,1.0,1.0,1.0,0.2,1.0,6.22,0.7776,"Document > Understanding Your Policy and its important terms and conditions To properly understand the significant features, benefits and risks of this insurance You need to carefully read: - about each of the available ",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q003,How long is the cooling off period for this insurance?,The cooling off period is 14 days.,True,10,Your cooling off rights,h0011 | h0084 | h0060 | h0083 | h0016,"9,10 | 41 | 30 | 40,41 | 11,12",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.88,0.7567,"Document > Applying for cover When You apply by completing Our application process You need to provide the information We require to determine whether to issue a Policy and if so, on what terms, including (to the extent ",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q004,What must You disclose before entering into the insurance contract?,"You must disclose every matter You know, or could reasonably be expected to know, is relevant to Allianz's decision whether to accept the risk and on what terms.",True,12,Your Duty of Disclosure,h0018 | h0156 | h0011 | h0008 | h0009,"12 | 71,72 | 9,10 | 9 | 9",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.19,0.8091,"Document > Your Duty of Disclosure Before You enter into a contract of insurance with Us, You have a duty under the Insurance Contracts Act 1984 to disclose to Us every matter that You know, or could reasonably be expect",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q005,A building has been left vacant for more than 60 consecutive days. What does the Unoccupied Buildings exclusion say about cover at that building?,The policy does not provide cover at a Building after it has been Unoccupied for more than 60 consecutive days.,True,19,General exclusions - Unoccupied Buildings,h0035 | h0069 | h0063.1 | h0078 | h0070,"19,20 | 34 | 31 | 37,38 | 34,35",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.55,0.7651,"Document > 7. Unoccupied Buildings Except for loss or Damage to Property Insured caused by: - a. lightning, earthquake and subterranean fire; or - b. impact by any road vehicle or their loads, animals, trees or branches,",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q006,What does the policy mean by Excess?,"Excess is the amount of money specified in the Schedule or Policy that You must contribute for claims from one event, or the specified period for which no payment will be made by Allianz.",True,16,General definitions - Excess,h0174 | h0211 | h0158 | h0025.1 | h0084,"78,79 | 95,96 | 73 | 16 | 41",0.0,0.0,1.0,0.25,0.431,0.2,1.0,6.06,0.7466,"Document > 1. Excess - a. Our liability under Part B of this Section shall apply only to that part of each Loss, which exceeds the Excess as set out in the Schedule for Part B of this Section. Such Excess shall be borne ",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q007,One event leads to claims under more than one section of the policy. Which Excess applies?,Only the single highest Excess applies to all claims arising out of the one event.,True,24,General terms and conditions - Payment of Excess,h0174 | h0044 | h0122 | h0039 | h0121,"78,79 | 24 | 56 | 21,22 | 56",0.0,1.0,1.0,0.5,0.631,0.2,1.0,5.69,0.7822,"Document > 1. Excess - a. Our liability under Part B of this Section shall apply only to that part of each Loss, which exceeds the Excess as set out in the Schedule for Part B of this Section. Such Excess shall be borne ",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q008,"What must You do about the police if malicious Damage, theft, attempted theft or loss of property may result in a claim?",You must inform the police as soon as reasonably possible.,True,20,Claims procedure and conditions - Claims procedure,h0037 | h0209 | h0210 | h0036 | h0146,"20 | 94,95 | 95 | 20 | 68",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.63,0.7564,Document > 1. Claims procedure - a. As soon as reasonably possible of You becoming aware of anything happening which may result in a claim under the Policy You must take reasonable steps to do the following at Your own e,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q009,What does the Commercial Property Section cover?,"It covers Property Insured that is accidentally Damaged at the Situation during the Period of Insurance, subject to the applicable limits and Basis of Settlement.",True,25,Commercial Property Section - The cover,h0121 | h0070 | h0025.1 | h0078 | h0096,"56 | 34,35 | 16 | 37,38 | 46",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.7324,Document > Cover type The following cover types are available under this Section: Part A - Business Income Protection; Part B - Consequential Loss of Profits; or Part C - Business Continuity. Your cover selection will be,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q010,"Under the Theft Section, what type of building entry or exit can trigger cover?","Visible, forcible and violent entry into or exit from Buildings at the Situation can trigger cover.",True,32,Theft Section - The cover,h0069 | h0146 | h0078 | h0068 | h0064,"34 | 68 | 37,38 | 34 | 32",0.0,0.0,1.0,0.2,0.387,0.2,1.0,5.88,0.7402,Document > 12. Theft without forcible entry We will cover loss or Damage to Property Insured caused by Theft from the Situation during the Period of Insurance even if there is no visible forcible and violent entry. Provi,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q011,"For Money in Transit, until when does the cover apply?",Cover applies up until the close of business on the next bank trading day from when the Transit commenced.,True,35,Money Section - The cover,h0071 | h0011 | h0078 | h0184 | h0185,"35 | 9,10 | 37,38 | 83,84 | 84",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.46,0.7672,"Document > The cover We will pay, in accordance with Basis of Settlement, up to the Sum Insured shown in the Schedule for Loss of Money during the Period of Insurance for the following events: Document > a. Money in Tran",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q012,What cost does the Glass Section pay for broken Glass?,It pays the actual cost of replacing and fixing the Glass with Glass of a similar type and quality.,True,38,Glass Section - The cover,h0079 | h0198 | h0095 | h0066 | h0094,"38,39 | 89 | 45,46 | 33 | 45",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.21,0.7906,"Document > Additional Cost: We will pay any additional costs incurred by You: - a. in arranging after-hours services, express delivery and labour at overtime rates in relation to the repair and replacement of Broken Glas",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q013,What does the Machinery Breakdown Section cover?,It covers Breakdown to Machinery occurring at the Situation during the Period of Insurance.,True,39,Machinery Breakdown Section - The cover,h0080 | h0087 | h0083 | h0086 | h0095,"39 | 42 | 40,41 | 41,42 | 45,46",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.45,0.7827,Document > Definitions applicable to this Section The following definitions shall apply to the words used in this Section. Blanket Machinery means all machinery at the Situation other than Specified Machinery and Exclude,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q014,"Under the Electronic Equipment Section optional Cost of restoring data benefit, what backup copies must You have?","You must have duplicate back up copies of updated Electronic Data stored off site at alternative premises, in a cloud storage service or on an external server.",True,44,Electronic Equipment Section - Cost of restoring data,h0092 | h0033 | h0178 | h0091 | h0131,"44,45 | 19 | 80,81 | 44 | 61",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.71,0.8096,"Document > 1. Cover If the optional benefit 'Cost of Restoring Data' is operative We will pay You up to the Sum Insured shown in the Schedule, following a claim being admitted under this Section, for the costs incurred f",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q015,"A salesperson normally resident in Australia travels overseas for work and neither does nor supervises manual work. Under the Public and Products Liability territorial limits, where can cover apply?",Cover can apply elsewhere in the world for travelling executives or salespeople normally resident in Australia who neither undertake nor supervise manual work.,True,48,Public and Products Liability Section - Territorial Limits,h0120 | h0151 | h0187 | h0113 | h0006.2,"56 | 69,70 | 84,85 | 52,53 | 7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.7564,Document - b. that for the purpose of that enforcement the person has the same rights and entitlements as You would have had under any legislation applicable to You; and - c. that We will pay to the person the full amoun,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q016,What cover types are available under the Business Interruption Section?,"Part A - Business Income Protection, Part B - Consequential Loss of Profits, and Part C - Business Continuity.",True,56,Business Interruption Section - Cover type,h0121 | h0147 | h0007 | h0004 | h0078,"56 | 68,69 | 8,9 | 5 | 37,38",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.2,0.7534,Document > Cover type The following cover types are available under this Section: Part A - Business Income Protection; Part B - Consequential Loss of Profits; or Part C - Business Continuity. Your cover selection will be,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q017,"Under the General Property Section, where does cover for Accidental Damage apply?","Cover applies anywhere in the world, unless the geographical limits are amended by an Endorsement shown in the Schedule.",True,67,General Property Section - Geographical limits,h0142 | h0064 | h0062 | h0184 | h0121,"66,67 | 32 | 30 | 83,84 | 56",1.0,1.0,1.0,1.0,1.0,0.2,1.0,5.52,0.8162,"Document > 7. Under-insurance If the Business Turnover at the commencement of each Period of Insurance is less than the sum produced by applying 80% of the annual Turnover, (or a proportionately increased multiple of it,",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q018,By when must a Crime loss be discovered under Management Liability Part C?,"The loss must be discovered not later than 12 months after the expiry of the Period of Insurance or not later than 12 months after termination of the Employee's employment, whichever occurs first.",True,80,Management Liability Section - Part C - Crime - The cover,h0164 | h0069 | h0138 | h0209 | h0174,"75 | 34 | 64 | 94,95 | 78,79",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.7039,"Document However, if and to the extent that You and/or an Insured Person are not entitled to cover for Loss under the terms of Part A of this Section, then We will cease to make any such advances and any amounts previous",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q019,When does Transit commence under the Goods In Transit Section?,Transit commences when the Property Insured is first moved from a place of storage for the specific purpose of loading onto the Conveyance.,True,83,Goods In Transit Section - Definitions applicable to this Section,h0185 | h0184 | h0140 | h0187 | h0123.2,"84 | 83,84 | 65 | 84,85 | 57",0.0,1.0,1.0,0.5,0.631,0.2,1.0,5.36,0.7144,Document Transit includes any transit to or from and while the Property Insured is at any premises for the purpose of packing or preparation for shipment for a period of up to one month prior to shipment. Transit exclude,,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
,q020,What email address is provided for the Direct Marketing Privacy Service Line?,Not answerable from the provided PDF.,False,13,Privacy Notice - Why We collect Your personal information,h0020 | h0019 | h0018 | h0021 | h0022,"13 | 12,13 | 12 | 13,14 | 14",,,,,,,,6.13,0.6102,"Document > Disclosure overseas Your personal information may be disclosed to other companies in the Allianz Group, business partners, reinsurers and service providers that may be located in Australia or overseas. The cou",,sentence_transformers::hybrid_500_o10,sentence_transformers,hybrid_500_o10,BAAI/bge-small-en-v1.5
hybrid_800_o20,q001,Does the policy automatically provide cover for loss or damage caused by Flood?,No. The policy does not automatically provide cover for loss or damage caused by Flood.,True,7,Summary of the available covers,h0005 | h0040 | h0041 | h0043 | h0094,"7 | 29,30 | 30 | 31 | 67,68",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.83,12.8218,Document > Summary of the available covers Not everything is covered by the Policy. The following is a limited summary only and as such does not form part of the terms of Your insurance. All cover is subject to the appli,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q002,Which sections are insured under the policy?,Only the sections shown as covered in the Schedule are insured.,True,9,Our contract with You,h0023 | h0022 | h0031 | h0042 | h0032,"19 | 18,19 | 24 | 30 | 24,25",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,5.6239,"Document - I. These Sections do not cover any loss or Damage of whatsoever kind directly or indirectly caused by, contributed to by or arising from: - i. Damage, loss, destruction, distortion, erasure, corruption, altera",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q003,How long is the cooling off period for this insurance?,The cooling off period is 14 days.,True,10,Your cooling off rights,h0008 | h0007 | h0013 | h0014 | h0010,"10 | 9,10 | 12,13 | 13,14 | 11",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.15,14.4075,"Document Where We agree to issue a Policy, cover is provided on the basis: - that You have paid or agreed to pay Us the Premium for the cover provided; - of the verbal and/or written information provided by You which mus",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q004,What must You disclose before entering into the insurance contract?,"You must disclose every matter You know, or could reasonably be expected to know, is relevant to Allianz's decision whether to accept the risk and on what terms.",True,12,Your Duty of Disclosure,h0012 | h0013 | h0099 | h0007 | h0008,"11,12 | 12,13 | 71 | 9,10 | 10",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.2,17.0003,"Document > Premium payment by direct debit You may have chosen to pay the Premium for this insurance by direct debit from a financial institution holding Your account. If You choose this option, the financial institution",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q005,A building has been left vacant for more than 60 consecutive days. What does the Unoccupied Buildings exclusion say about cover at that building?,The policy does not provide cover at a Building after it has been Unoccupied for more than 60 consecutive days.,True,19,General exclusions - Unoccupied Buildings,h0023 | h0024 | h0040 | h0047 | h0041,"19 | 19,20 | 29,30 | 34,35 | 30",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.13,35.1075,"Document - I. These Sections do not cover any loss or Damage of whatsoever kind directly or indirectly caused by, contributed to by or arising from: - i. Damage, loss, destruction, distortion, erasure, corruption, altera",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q006,What does the policy mean by Excess?,"Excess is the amount of money specified in the Schedule or Policy that You must contribute for claims from one event, or the specified period for which no payment will be made by Allianz.",True,16,General definitions - Excess,h0007 | h0012 | h0019 | h0024 | h0134,"9,10 | 11,12 | 16 | 19,20 | 95",0.0,1.0,1.0,0.333,0.5,0.2,1.0,13.06,7.0958,Document > Our contract with You Where We agree to enter into a Policy with the Insured it is a contract of insurance between Us and the Insured. The Policy consists of: - this document which sets out the standard terms ,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q007,One event leads to claims under more than one section of the policy. Which Excess applies?,Only the single highest Excess applies to all claims arising out of the one event.,True,24,General terms and conditions - Payment of Excess,h0031 | h0075 | h0036 | h0076 | h0103,"24 | 54,55 | 27,28 | 55,56 | 73,74",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.21,9.1471,Document > 15. Payment of Excess You must pay the Excess amount as a contribution to Your claim and in accordance with the terms and conditions applicable to the Section of Your Policy under which You are making a claim.,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q008,"What must You do about the police if malicious Damage, theft, attempted theft or loss of property may result in a claim?",You must inform the police as soon as reasonably possible.,True,20,Claims procedure and conditions - Claims procedure,h0026 | h0134 | h0025 | h0124 | h0125,"20 | 95 | 20 | 87,88 | 88,89",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.28,21.4382,Document > 1. Claims procedure - a. As soon as reasonably possible of You becoming aware of anything happening which may result in a claim under the Policy You must take reasonable steps to do the following at Your own e,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q009,What does the Commercial Property Section cover?,"It covers Property Insured that is accidentally Damaged at the Situation during the Period of Insurance, subject to the applicable limits and Basis of Settlement.",True,25,Commercial Property Section - The cover,h0005 | h0078 | h0022 | h0077 | h0012,"7 | 56 | 18,19 | 56 | 11,12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,6.2568,Document > Summary of the available covers Not everything is covered by the Policy. The following is a limited summary only and as such does not form part of the terms of Your insurance. All cover is subject to the appli,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q010,"Under the Theft Section, what type of building entry or exit can trigger cover?","Visible, forcible and violent entry into or exit from Buildings at the Situation can trigger cover.",True,32,Theft Section - The cover,h0044 | h0047 | h0052 | h0093 | h0048,"32,33 | 34,35 | 37,38,39 | 67 | 34,35",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.2,15.9793,Document Provided that We will pay for any Damage to Property Insured that is not otherwise excluded that results from Damage caused directly by or arising directly from any of these causes. 4. We will not cover Damage c,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q011,"For Money in Transit, until when does the cover apply?",Cover applies up until the close of business on the next bank trading day from when the Transit commenced.,True,35,Money Section - The cover,h0048 | h0049 | h0051 | h0005 | h0042,"34,35 | 35,36 | 36,37,38 | 7 | 30",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.02,12.7133,"Document > Specific exclusions applicable to this Section We will not pay for: 1. Theft from any open-sided structure such as, but not limited to, verandas, yards or other open spaces whether they are partially or fully ",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q012,What cost does the Glass Section pay for broken Glass?,It pays the actual cost of replacing and fixing the Glass with Glass of a similar type and quality.,True,38,Glass Section - The cover,h0052 | h0126 | h0042 | h0051 | h0047,"37,38,39 | 88,89 | 30 | 36,37,38 | 34,35",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.06,14.9098,"Document > Specific exclusions applicable to this Section We will not pay for: 1. theft from an unattended Vehicle that is not Locked; 2. theft from a Safe or Strongroom when the locking device is opened by: - a. a key, ",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q013,What does the Machinery Breakdown Section cover?,It covers Breakdown to Machinery occurring at the Situation during the Period of Insurance.,True,39,Machinery Breakdown Section - The cover,h0057 | h0056 | h0053 | h0054 | h0055,"42,43 | 41,42 | 38,39,40 | 39,40 | 40,41",0.0,1.0,1.0,0.333,0.5,0.2,1.0,12.97,10.5989,"Document 3. Breakdown or Damage to parts not normally reused or repaired or that require periodic replacement including belts, tracks, rails, ropes, wires, chains, tyres, filters, moulds, dies, exchangeable tools, patter",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q014,"Under the Electronic Equipment Section optional Cost of restoring data benefit, what backup copies must You have?","You must have duplicate back up copies of updated Electronic Data stored off site at alternative premises, in a cloud storage service or on an external server.",True,44,Electronic Equipment Section - Cost of restoring data,h0059 | h0060 | h0023 | h0035 | h0005,"43,44 | 44,45 | 19 | 26,27 | 7",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.11,23.9976,Document > 6. Unrepaired Damage Our liability shall cease for any Property Insured that has sustained a Defi ned Event caused as a result of unrepaired Damage which You were aware of or a reasonable person ought reasonab,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q015,"A salesperson normally resident in Australia travels overseas for work and neither does nor supervises manual work. Under the Public and Products Liability territorial limits, where can cover apply?",Cover can apply elsewhere in the world for travelling executives or salespeople normally resident in Australia who neither undertake nor supervise manual work.,True,48,Public and Products Liability Section - Territorial Limits,h0065 | h0064 | h0061 | h0063 | h0005,"48 | 47,48 | 45,46 | 47 | 7",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.2,40.9656,Document > Property Damage means: - a. physical injury to or loss of or destruction of tangible property including loss of use of that property at any time resulting therefrom; - b. loss of use of tangible property which,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q016,What cover types are available under the Business Interruption Section?,"Part A - Business Income Protection, Part B - Consequential Loss of Profits, and Part C - Business Continuity.",True,56,Business Interruption Section - Cover type,h0006 | h0007 | h0003 | h0136 | h0008,"8,9 | 9,10 | 5,6 | 96,97,100 | 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,10.2503,"Document | Sections | Summary of covers (This table is not to be relied on as an accurate description of cover. See relevant Section for details, relevant limits, and specific conditions and exclusions that apply) | |---",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q017,"Under the General Property Section, where does cover for Accidental Damage apply?","Cover applies anywhere in the world, unless the geographical limits are amended by an Endorsement shown in the Schedule.",True,67,General Property Section - Geographical limits,h0091 | h0068 | h0129 | h0005 | h0092,"66,67 | 50,51 | 90,91 | 7 | 66,67",1.0,1.0,1.0,1.0,1.0,0.2,1.0,13.15,7.8261,Document > 6. Turnover elsewhere after Damage If during the Indemnity Period You or others on Your behalf operate the Business from a situation other than those specifi ed in the Schedule then the Turnover so earned will,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q018,By when must a Crime loss be discovered under Management Liability Part C?,"The loss must be discovered not later than 12 months after the expiry of the Period of Insurance or not later than 12 months after termination of the Employee's employment, whichever occurs first.",True,80,Management Liability Section - Part C - Crime - The cover,h0031 | h0115 | h0032 | h0006 | h0103,"24 | 81,82 | 24,25 | 8,9 | 73,74",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,10.3085,Document > 15. Payment of Excess You must pay the Excess amount as a contribution to Your claim and in accordance with the terms and conditions applicable to the Section of Your Policy under which You are making a claim.,,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q019,When does Transit commence under the Goods In Transit Section?,Transit commences when the Property Insured is first moved from a place of storage for the specific purpose of loading onto the Conveyance.,True,83,Goods In Transit Section - Definitions applicable to this Section,h0118 | h0117 | h0119 | h0048 | h0049,"83,84 | 83,84 | 84,85 | 34,35 | 35,36",1.0,1.0,1.0,1.0,1.0,0.2,1.0,12.98,11.8646,"Document > Definitions applicable to this Section Constructive Total Loss means the cost of repair or recovery exceeds the Insured value of the Property. Conveyance means the vehicle, vessel, Aircraft or train by which t",,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
hybrid_800_o20,q020,What email address is provided for the Direct Marketing Privacy Service Line?,Not answerable from the provided PDF.,False,13,Privacy Notice - Why We collect Your personal information,h0013 | h0012 | h0014 | h0007 | h0011,"12,13 | 11,12 | 13,14 | 9,10 | 11,12",,,,,,,,13.03,23.61,"Document > Your Duty of Disclosure Before You enter into a contract of insurance with Us, You have a duty under the Insurance Contracts Act 1984 to disclose to Us every matter that You know, or could reasonably be expect",Unanswerable questions are excluded from ranking aggregates in this notebook phase.,lexical_bm25::hybrid_800_o20,lexical_bm25,hybrid_800_o20,bm25_notebook
,q001,Does the policy automatically provide cover for loss or damage caused by Flood?,No. The policy does not automatically provide cover for loss or damage caused by Flood.,True,7,Summary of the available covers,h0005 | h0128 | h0031 | h0022 | h0032,"7 | 90,91 | 24 | 18,19 | 24,25",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.59,0.1683,Document > Summary of the available covers Not everything is covered by the Policy. The following is a limited summary only and as such does not form part of the terms of Your insurance. All cover is subject to the appli,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q002,Which sections are insured under the policy?,Only the sections shown as covered in the Schedule are insured.,True,9,Our contract with You,h0078 | h0031 | h0007 | h0032 | h0009,"56 | 24 | 9,10 | 24,25 | 10,11",0.0,1.0,1.0,0.333,0.5,0.2,1.0,0.51,0.1689,"Document > Defined Events applicable to Parts A, B and C of this Section 1. any Damage to Property Insured for which You are insured by Us: - a. or would have been had there not been an Excess under the Commercial Proper",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q003,How long is the cooling off period for this insurance?,The cooling off period is 14 days.,True,10,Your cooling off rights,h0007 | h0008 | h0010 | h0006 | h0011,"9,10 | 10 | 11 | 8,9 | 11,12",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.112,Document > Our contract with You Where We agree to enter into a Policy with the Insured it is a contract of insurance between Us and the Insured. The Policy consists of: - this document which sets out the standard terms ,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q004,What must You disclose before entering into the insurance contract?,"You must disclose every matter You know, or could reasonably be expected to know, is relevant to Allianz's decision whether to accept the risk and on what terms.",True,12,Your Duty of Disclosure,h0012 | h0007 | h0013 | h0099 | h0001,"11,12 | 9,10 | 12,13 | 71 | 1,2",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.1125,"Document > Premium payment by direct debit You may have chosen to pay the Premium for this insurance by direct debit from a financial institution holding Your account. If You choose this option, the financial institution",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q005,A building has been left vacant for more than 60 consecutive days. What does the Unoccupied Buildings exclusion say about cover at that building?,The policy does not provide cover at a Building after it has been Unoccupied for more than 60 consecutive days.,True,19,General exclusions - Unoccupied Buildings,h0024 | h0023 | h0047 | h0040 | h0037,"19,20 | 19 | 34,35 | 29,30 | 27,28",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,0.1762,"Document > 6. Acquisition of Companies The Policy does not cover loss, destruction, liability or Damage directly or indirectly, caused by, contributed to by or arising from: - a. any company or other legal entity acquire",,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q006,What does the policy mean by Excess?,"Excess is the amount of money specified in the Schedule or Policy that You must contribute for claims from one event, or the specified period for which no payment will be made by Allianz.",True,16,General definitions - Excess,h0007 | h0008 | h0031 | h0029 | h0010,"9,10 | 10 | 24 | 22,23 | 11",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.1343,Document > Our contract with You Where We agree to enter into a Policy with the Insured it is a contract of insurance between Us and the Insured. The Policy consists of: - this document which sets out the standard terms ,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
,q007,One event leads to claims under more than one section of the policy. Which Excess applies?,Only the single highest Excess applies to all claims arising out of the one event.,True,24,General terms and conditions - Payment of Excess,h0031 | h0030 | h0032 | h0088 | h0083,"24 | 23,24 | 24,25 | 64 | 60,61",1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.49,0.2195,Document > 15. Payment of Excess You must pay the Excess amount as a contribution to Your claim and in accordance with the terms and conditions applicable to the Section of Your Policy under which You are making a claim.,,tfidf::hybrid_800_o20,tfidf,hybrid_800_o20,tfidf
